,month,day,period,latitude,longitude,runup_ht,runup_ht_r,runup_hori,dist_from_,hour,cause_code,event_vali,eq_mag_unk,eq_mag_mb,eq_mag_ms,eq_mag_mw,eq_mag_mfa,eq_magnitu,eq_magni_1,eq_depth,max_event_,ts_mt_ii,ts_intensi,num_runup,num_slides,map_slide_,map_eq_id,human_damages,country_bangladesh,country_canada,country_chile,country_china,country_colombia,country_costa rica,country_dominican republic,country_ecuador,country_egypt,country_el salvador,country_fiji,country_france,country_french polynesia,country_greece,country_haiti,country_india,country_indonesia,country_italy,country_jamaica,country_japan,country_kenya,country_madagascar,country_malaysia,country_maldives,country_mexico,country_micronesia,country_myanmar,country_new caledonia,country_new zealand,country_nicaragua,country_norway,country_pakistan,country_panama,country_papua new guinea,country_peru,country_philippines,country_portugal,country_russia,country_samoa,country_solomon islands,country_somalia,country_south korea,country_spain,country_sri lanka,country_taiwan,country_tanzania,country_tonga,country_turkey,country_united kingdom,country_united states,country_vanuatu,country_venezuela,country_yemen
597,5,26,0.0,37.23,129.35,3.2,3,0.0,917,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
276,8,8,0.0,40.567,-73.983,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,4.6,0.0,0.0,1,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
273,8,8,0.0,40.567,-73.982,4.6,3,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
348,3,14,0.0,-3.595,127.214,0.0,0,0.0,0,6,1,4,0.0,6.4,6.7,6.7,0,6.7,6,30,3.5,0.0,0.0,1,0,0,7230,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
663,2,27,0.0,-38.32366,-73.95388,23.5,5,262.7,262,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,6,3,0.0,19.5,-104.25,0.0,0,0.0,0,10,1,4,0.0,0.0,8.2,8.1,0,8.1,8,33,10.0,1.5,2.0,19,0,0,3492,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
744,3,11,0.0,34.667,138.95,0.8,1,0.0,507,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
469,1,19,0.0,1.5,-79.5,0.0,0,0.0,0,14,1,4,0.0,0.0,7.6,0.0,0,7.6,7,60,0.0,0.0,2.0,3,0,0,4160,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
443,1,19,0.0,0.983,-79.7,0.0,0,0.0,62,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,1,31,0.0,2.04,-78.658,0.0,0,0.0,336,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,4,1,0.0,20.865,-156.146,0.0,0,0.0,3673,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
773,3,11,0.0,41.7187,140.7247,2.4,3,0.0,406,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
481,2,21,0.0,-8.962733,-78.64325,3.1,3,364.0,125,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,1,30,0.0,14.0186,121.0983,3.0,3,0.0,12,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,8,21,0.0,33.59,-117.92,12.0,5,0.0,29,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
264,11,18,0.0,18.343333,-64.916667,9.1,4,0.0,33,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
446,1,27,0.0,-12.05,-77.15,0.0,0,100.0,17,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
864,7,10,0.0,58.37,-136.665,0.0,0,0.0,0,6,3,4,0.0,0.0,7.9,7.8,0,7.8,7,35,524.6,4.6,5.0,17,0,0,4167,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
567,12,24,0.0,34.217,135.15,0.0,0,0.0,125,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,8,17,0.0,40.71,29.74,2.0,3,5.0,20,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
775,7,12,0.0,42.451,139.851,8.5,4,0.0,70,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
861,8,11,0.0,58.6,-137.5,0.0,0,0.0,0,4,3,4,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,6231,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5,12,26,0.0,10.015,76.22,0.0,0,0.0,2292,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,10,7,0.0,-3.05,135.75,0.0,0,0.0,483,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,4,1,0.0,54.77,-164.18,35.05,5,0.0,167,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
646,12,24,0.0,33.405,133.37,0.0,0,0.0,155,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
200,11,27,0.0,19.12,72.82,0.0,0,0.0,1177,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
